route_id,bus_id,stop_sequence,day_of_week,hour_of_day,is_weekend,is_rush_hour,current_speed_kmph,distance_to_next_stop_m,historical_avg_delay_min,weather,dwell_time_sec,actual_eta_min
R57,BUS004,2,2,21,0,0,18.5,1823.6,1.65,0,45.2,6.36
R27C,BUS003,1,5,19,1,0,23.2,2173.1,0.7,0,38.7,4.73
R26,BUS002,2,5,15,1,0,33.7,1684.6,2.17,0,25.9,3.53
R27A,BUS001,3,5,7,1,0,20.3,1413.7,1.05,0,32.7,4.34
R27A,BUS003,2,1,18,0,1,19.7,1668.8,4.76,0,75.2,6.75
R57,BUS004,2,4,14,0,0,22.7,1775.4,1.4,0,36.9,5.04
R27A,BUS002,3,4,11,0,0,22.4,1713.4,2.87,0,19.3,4.9
R27C,BUS004,1,5,10,1,0,20.7,3284.2,1.4,0,46.5,10.34
R26,BUS003,3,0,14,0,0,6.2,1851.0,1.29,0,25.2,18.46
R27C,BUS004,1,0,18,0,1,6.2,3199.7,4.8,0,65.4,32.61
R45,BUS001,2,3,14,0,0,15.7,1927.2,1.72,1,41.5,9.05
R45,BUS004,2,6,12,1,0,25.9,2629.5,1.03,0,29.6,5.63
R27C,BUS001,1,3,5,0,0,21.0,2863.0,0.94,0,60.0,8.06
R57,BUS005,3,6,20,1,0,20.3,1663.5,1.58,0,21.4,4.5
R57,BUS004,2,6,10,1,0,32.5,1610.6,1.16,0,46.1,3.27
R45,BUS004,2,1,14,0,0,15.9,2875.3,2.61,2,30.1,13.22
R45,BUS004,1,0,21,0,0,16.6,2040.8,2.75,1,37.7,9.1
R27C,BUS005,1,1,11,0,0,29.0,2490.0,2.05,0,28.4,5.84
R27C,BUS004,2,5,11,1,0,21.5,2707.9,1.49,0,29.7,8.08
R26,BUS005,2,1,20,0,1,12.4,1866.0,4.36,0,61.9,10.69
R57,BUS001,3,6,9,1,0,20.9,1999.1,2.91,0,29.5,6.99
R45,BUS004,2,1,16,0,0,22.9,2852.3,1.34,1,11.0,8.34
R45,BUS002,1,3,20,0,1,11.4,2203.0,5.25,0,74.6,12.83
R57,BUS004,2,0,16,0,0,9.6,1463.3,3.47,0,14.1,10.34
R57,BUS002,3,2,22,0,0,21.8,1267.1,1.0,0,15.2,3.91
R27C,BUS003,1,5,10,1,0,27.7,3500.0,2.67,1,20.1,9.78
R27C,BUS001,2,0,21,0,0,20.4,2651.7,1.98,0,45.6,8.5
R27C,BUS003,2,3,19,0,1,21.1,2376.8,4.19,1,47.3,9.59
R26,BUS002,1,0,6,0,0,22.5,1579.9,0.19,0,40.8,3.51
R27A,BUS001,2,1,5,0,0,18.8,1481.8,1.19,1,38.8,5.56
R27A,BUS002,2,3,10,0,1,10.0,1901.6,4.47,0,87.9,12.28
R26,BUS005,2,3,17,0,1,11.2,1250.2,5.37,0,53.6,8.08
R26,BUS002,1,4,9,0,1,12.2,1750.0,5.32,1,68.1,11.68
R57,BUS003,1,2,22,0,0,20.2,1380.5,1.22,0,23.9,3.7
R57,BUS005,1,1,14,0,0,19.3,1302.1,2.02,0,24.2,5.04
R26,BUS004,3,1,7,0,0,11.4,1832.7,1.82,0,40.7,9.42
R45,BUS002,1,1,12,0,0,21.1,2792.7,2.12,0,38.4,8.58
R26,BUS005,1,2,9,0,1,17.4,1825.8,5.16,0,57.7,8.19
R27A,BUS002,2,4,17,0,1,17.2,1463.1,6.71,0,48.8,8.64
R57,BUS005,2,1,20,0,1,9.7,1714.9,4.9,0,63.9,12.33
R26,BUS002,3,4,13,0,0,13.3,2015.5,1.62,0,57.5,9.09
R45,BUS001,2,5,11,1,0,29.8,3030.8,2.07,0,8.5,6.54
R27C,BUS004,2,4,9,0,1,21.2,2463.4,4.78,0,73.8,9.13
R27C,BUS005,2,6,21,1,0,21.0,2456.0,0.99,0,40.1,6.93
R26,BUS001,1,1,12,0,0,24.9,1752.0,1.71,0,32.2,4.78
R57,BUS001,3,5,13,1,0,21.7,1602.7,2.38,0,38.1,4.95
R26,BUS003,2,2,12,0,0,18.6,1457.8,1.26,2,35.9,7.02
R45,BUS004,2,2,22,0,0,16.6,2764.8,1.8,1,51.9,11.71
R26,BUS002,1,5,7,1,0,25.6,1658.3,1.63,0,20.9,4.39
R26,BUS002,1,1,19,0,1,16.5,1386.4,5.19,0,73.6,6.39
R27A,BUS005,3,4,12,0,0,18.8,1682.3,0.93,2,38.8,6.96
R57,BUS003,3,1,10,0,1,9.3,1485.5,4.96,0,62.7,12.0
R45,BUS001,2,5,12,1,0,25.2,2276.1,2.17,1,6.9,8.61
R27A,BUS002,1,2,9,0,1,7.3,1414.9,2.99,0,76.2,12.32
R45,BUS004,2,2,10,0,1,6.7,2424.9,4.41,0,51.0,22.27
R26,BUS002,2,2,22,0,0,23.0,1891.6,3.06,1,42.6,6.11
R57,BUS003,2,5,14,1,0,25.9,834.2,2.05,0,32.9,2.74
R27A,BUS002,3,2,19,0,1,15.7,1460.4,4.09,0,86.0,6.69
R57,BUS005,3,5,17,1,0,26.1,2031.1,1.11,0,15.8,4.56
R27C,BUS002,2,5,20,1,0,31.9,2540.0,2.3,1,14.9,5.79
R45,BUS005,1,0,11,0,0,19.7,3416.2,0.88,0,36.1,10.82
R27A,BUS001,2,4,20,0,1,10.9,1661.6,5.22,1,68.5,11.66
R27C,BUS001,2,2,12,0,0,17.3,2297.2,0.72,0,59.9,8.3
R57,BUS002,2,3,16,0,0,33.0,1578.8,2.43,0,47.9,3.75
R26,BUS003,1,2,19,0,1,8.1,1329.1,5.08,0,80.9,11.51
R27A,BUS001,1,3,9,0,1,10.0,1565.8,3.16,1,58.0,11.14
R27A,BUS001,3,6,7,1,0,27.6,1667.4,2.95,0,26.8,4.37
R27A,BUS005,2,2,9,0,1,13.0,1211.4,4.75,0,57.6,7.53
R27A,BUS003,2,2,17,0,1,16.8,1902.2,3.93,0,77.2,8.95
R45,BUS001,1,3,20,0,1,16.1,2616.7,6.08,0,48.7,11.93
R27C,BUS001,1,1,10,0,1,13.2,2514.4,5.21,0,70.8,12.71
R27C,BUS004,1,0,6,0,0,26.6,2885.4,0.0,0,39.3,6.64
R45,BUS003,1,3,10,0,1,19.4,2674.8,4.48,0,57.2,10.52
R27A,BUS002,1,5,10,1,0,20.4,1766.9,2.07,1,17.5,6.44
R27C,BUS004,2,4,9,0,1,12.9,2572.7,4.6,0,94.0,14.1
R45,BUS003,2,6,18,1,0,22.3,2920.7,2.21,0,21.5,9.18
R27C,BUS003,1,6,7,1,0,19.2,2196.8,1.71,0,36.0,8.11
R27C,BUS004,1,0,6,0,0,25.4,2271.0,1.2,1,6.7,6.12
R57,BUS004,2,1,13,0,0,15.2,1693.4,1.51,0,25.8,7.29
R26,BUS002,2,0,13,0,0,18.3,1540.7,2.44,1,15.3,7.02
R26,BUS002,1,1,22,0,0,32.2,1711.7,1.45,0,34.9,3.77
R57,BUS001,1,4,13,0,0,21.4,1613.0,0.42,2,5.0,7.02
R45,BUS001,1,3,12,0,0,27.2,2503.7,1.34,0,42.2,6.22
R27C,BUS004,2,2,17,0,1,9.2,2740.7,4.64,0,58.9,20.19
R27A,BUS005,3,0,10,0,1,23.7,1413.7,3.33,0,77.1,6.37
R26,BUS002,1,3,13,0,0,16.6,1670.1,2.39,0,33.7,6.84
R45,BUS005,2,3,11,0,0,19.1,2516.9,1.97,2,25.2,10.72
R26,BUS005,3,3,14,0,0,16.6,1726.3,0.0,0,55.5,6.1
R26,BUS002,2,4,16,0,0,19.7,1750.8,1.72,1,47.9,6.88
R45,BUS002,2,2,10,0,1,19.7,2555.7,4.34,0,66.9,8.67
R26,BUS004,3,4,5,0,0,26.1,1696.5,1.62,0,46.5,4.56
R27A,BUS002,1,4,20,0,1,19.7,1630.6,4.57,1,69.4,7.8
R27C,BUS002,1,1,13,0,0,20.1,2364.1,2.45,0,34.1,6.82
R27A,BUS002,2,2,18,0,1,9.5,1519.9,5.61,0,54.3,11.33
R26,BUS005,2,0,18,0,1,7.3,1845.6,5.57,0,72.2,17.32
R26,BUS001,2,1,11,0,0,18.6,1637.1,1.86,0,41.2,5.52
R45,BUS002,2,2,10,0,1,12.6,2533.3,5.93,1,65.0,15.85
R45,BUS002,1,6,12,1,0,28.5,2815.7,2.19,0,51.2,5.43
R27A,BUS002,3,4,5,0,0,27.6,1428.5,2.94,1,42.3,5.38
R27A,BUS002,3,1,12,0,0,14.9,1393.8,1.81,0,41.1,6.85
R57,BUS004,1,1,11,0,0,11.6,1557.6,2.38,0,37.8,8.77
R27C,BUS002,2,1,22,0,0,6.4,2394.6,1.72,0,21.0,23.51
R45,BUS001,1,1,21,0,0,25.7,2648.6,1.1,1,27.4,6.73
R26,BUS003,2,3,6,0,0,23.9,1777.7,0.89,0,24.3,4.95
R26,BUS003,3,4,22,0,0,12.6,1806.0,1.51,0,34.2,8.68
R27A,BUS004,1,2,5,0,0,16.3,1169.7,0.89,0,7.0,4.41
R27C,BUS001,1,5,19,1,0,27.4,2222.8,1.43,1,27.3,5.89
R27A,BUS004,3,3,10,0,1,15.5,2088.4,4.82,1,66.3,11.01
R45,BUS004,1,3,8,0,1,8.0,2925.9,5.43,0,90.0,23.48
R27C,BUS003,1,6,15,1,0,36.9,2442.8,1.22,0,25.9,3.83
R26,BUS004,1,2,8,0,1,10.6,2117.3,5.93,1,82.6,16.52
R57,BUS005,3,5,12,1,0,24.9,1951.3,0.39,1,24.6,5.83
R45,BUS003,2,3,11,0,0,25.8,2866.4,1.86,1,5.0,8.57
R57,BUS004,1,2,9,0,1,13.8,1302.6,4.39,0,58.3,7.01
R45,BUS003,2,6,10,1,0,28.5,2833.9,1.56,0,11.0,6.44
R45,BUS004,2,6,5,1,0,22.2,3443.5,1.76,0,40.0,10.53
R27A,BUS001,3,3,17,0,1,12.0,1735.8,4.87,0,86.4,11.68
R57,BUS003,2,6,7,1,0,26.3,2023.2,1.16,1,44.2,5.99
R27C,BUS003,1,2,17,0,1,15.5,2299.4,5.77,1,78.6,13.25
R57,BUS003,2,5,10,1,0,21.1,1790.8,2.55,1,47.0,5.77
R26,BUS001,3,0,21,0,0,18.2,1682.0,1.86,0,30.1,6.76
R57,BUS005,2,5,6,1,0,9.7,1700.5,1.92,2,35.1,14.23
R27C,BUS005,1,2,11,0,0,19.3,2945.5,1.91,0,30.6,10.1
R45,BUS002,2,4,15,0,0,17.6,3339.7,1.73,0,13.9,11.57
R57,BUS005,2,5,17,1,0,15.3,1905.4,1.13,0,27.3,7.57
R26,BUS003,2,3,16,0,0,20.4,1642.7,2.15,0,22.1,5.94
R57,BUS001,3,6,14,1,0,20.7,1891.2,1.14,0,44.3,5.57
R57,BUS001,2,0,6,0,0,16.9,1514.5,2.83,0,35.1,8.2
R27C,BUS001,2,4,15,0,0,18.1,2913.3,2.14,0,40.6,10.95
R27C,BUS003,1,0,17,0,1,15.8,2807.1,5.12,0,38.4,13.08
R27C,BUS002,2,0,16,0,0,23.9,2370.7,1.71,0,58.9,6.3
R45,BUS003,2,5,8,1,0,28.2,2410.2,1.15,0,5.0,5.91
R45,BUS003,2,1,10,0,1,14.7,2171.3,4.25,0,95.1,10.18
R45,BUS004,2,6,16,1,0,32.4,2108.2,0.92,1,30.4,4.95
R27C,BUS005,2,5,17,1,0,18.7,2753.8,1.85,0,44.2,8.68
R45,BUS003,2,0,10,0,1,13.9,2352.8,4.78,1,66.6,13.26
R57,BUS002,2,2,8,0,1,15.8,1303.1,3.73,0,45.2,6.25
R27A,BUS005,3,4,16,0,0,17.8,1449.1,0.56,0,47.3,4.81
R57,BUS002,3,3,22,0,0,20.1,1580.7,1.22,0,31.4,5.31
R57,BUS001,1,0,16,0,0,16.9,1744.1,2.85,0,63.9,6.05
R27C,BUS003,2,4,21,0,0,15.3,2538.2,1.33,0,32.6,10.35
R45,BUS003,1,5,17,1,0,24.1,2584.8,1.81,0,41.8,7.67
R27C,BUS004,1,4,12,0,0,5.8,2834.6,3.19,0,48.6,30.7
R26,BUS002,2,3,12,0,0,18.9,1818.1,0.0,0,54.4,6.06
R27A,BUS005,1,5,14,1,0,24.6,1566.8,2.04,0,16.7,4.37
R57,BUS004,1,1,16,0,0,20.6,1494.3,1.03,0,51.0,4.44
R57,BUS005,1,3,22,0,0,14.1,1525.9,2.33,2,39.3,9.85
R57,BUS002,2,2,9,0,1,17.3,1555.8,4.51,0,45.1,6.78
R27A,BUS001,2,1,13,0,0,17.9,1690.5,1.54,1,11.9,8.5
R57,BUS005,3,2,9,0,1,14.7,1657.8,5.19,0,53.8,7.93
R45,BUS001,2,1,21,0,0,16.5,2047.3,1.09,0,65.2,7.07
R26,BUS005,3,3,7,0,0,21.4,2114.8,2.33,0,25.1,7.61
R26,BUS001,1,3,11,0,0,19.8,1826.1,0.26,0,38.4,5.27
R57,BUS004,3,4,8,0,1,11.6,2043.2,5.26,0,64.7,12.89
R45,BUS005,1,1,8,0,1,14.5,2107.4,4.36,0,75.4,10.49
R45,BUS002,2,2,8,0,1,12.4,2538.4,3.27,0,31.7,13.59
R27A,BUS002,3,0,17,0,1,11.4,2093.2,4.41,0,44.1,12.1
R26,BUS003,1,6,20,1,0,28.2,1269.3,1.1,0,32.2,2.97
R45,BUS003,1,0,15,0,0,15.1,2609.8,3.39,0,53.5,12.25
R45,BUS005,2,6,7,1,0,30.1,2862.9,1.99,1,31.4,7.38
R26,BUS004,2,4,20,0,1,12.2,1457.9,4.49,0,86.6,9.08
R27A,BUS003,2,0,12,0,0,25.2,2168.4,1.87,0,21.6,5.29
R57,BUS003,3,6,15,1,0,24.2,1384.3,1.83,0,49.5,4.87
R27C,BUS004,1,1,7,0,0,15.5,2916.5,0.68,0,53.3,11.96
R45,BUS001,2,2,7,0,0,14.6,2442.9,2.36,2,40.7,12.15
R45,BUS005,1,6,9,1,0,23.0,2613.2,1.43,0,44.5,7.4
R26,BUS004,2,6,16,1,0,37.0,1656.2,1.89,0,87.7,2.28
R27A,BUS005,2,6,5,1,0,27.6,1566.2,2.57,1,19.5,5.03
R57,BUS005,3,1,7,0,0,21.0,2215.9,2.21,0,39.9,7.34
R57,BUS004,3,1,14,0,0,22.0,1624.3,1.45,0,41.7,4.13
R27A,BUS004,2,1,14,0,0,12.7,2206.2,1.41,1,21.1,12.18
R57,BUS004,1,0,15,0,0,16.0,1961.4,2.4,0,27.0,8.83
R27C,BUS005,2,5,21,1,0,35.7,2365.6,2.14,0,44.7,4.71
R27A,BUS003,3,3,6,0,0,19.8,1574.1,1.01,0,36.3,5.16
R26,BUS001,1,2,10,0,1,9.6,1546.6,5.96,0,67.9,13.25
R45,BUS004,2,6,11,1,0,21.9,2403.7,0.0,0,39.0,7.01
R57,BUS004,3,5,20,1,0,25.8,1590.4,1.42,0,42.2,3.25
R26,BUS002,3,3,5,0,0,24.3,1756.1,1.36,0,44.0,4.85
R27A,BUS001,1,5,12,1,0,25.0,1622.6,1.47,0,50.6,4.56
R27A,BUS002,3,0,14,0,0,22.9,1658.5,2.48,0,37.6,6.14
R57,BUS002,1,6,7,1,0,17.0,1881.5,0.41,1,21.8,8.82
R45,BUS001,1,3,10,0,1,16.4,2454.4,4.85,1,58.0,11.07
R45,BUS005,1,3,9,0,1,12.8,2675.4,4.49,0,78.8,13.54
R57,BUS003,2,3,15,0,0,27.4,1317.0,1.43,1,21.1,3.91
R26,BUS004,1,3,13,0,0,19.2,1919.0,1.4,2,10.1,7.93
R57,BUS002,1,2,13,0,0,19.7,2001.6,0.38,0,19.4,5.95
R45,BUS005,1,2,15,0,0,28.6,3035.7,0.65,0,17.6,6.19
R57,BUS004,2,6,8,1,0,31.5,1879.4,0.92,0,18.4,4.25
R57,BUS003,3,4,17,0,1,12.2,1590.5,4.53,1,66.2,10.83
R57,BUS004,2,2,7,0,0,17.7,1837.9,2.26,0,33.6,7.49
R57,BUS001,3,3,17,0,1,17.8,1780.8,5.44,0,56.8,8.4
R45,BUS004,1,5,18,1,0,27.5,2206.7,1.12,0,39.8,5.71
R57,BUS002,2,1,12,0,0,24.9,1317.1,2.44,0,34.7,3.0
R27C,BUS002,2,3,8,0,1,8.9,2540.4,5.4,0,84.2,19.25
R57,BUS001,1,2,10,0,1,12.7,1797.3,5.37,2,62.1,12.39
R27A,BUS004,3,3,5,0,0,22.1,1617.9,0.83,0,33.5,4.81
R57,BUS003,2,6,10,1,0,38.5,1424.3,2.37,0,78.3,3.61
R27A,BUS005,1,3,8,0,1,13.9,1309.2,4.9,2,66.0,10.56
R45,BUS001,1,1,7,0,0,23.7,2074.0,0.28,0,23.8,6.94
R26,BUS005,2,4,15,0,0,20.5,1984.2,0.27,0,35.6,6.27
R27C,BUS003,1,2,20,0,1,10.7,1617.7,5.0,0,42.4,11.45
R45,BUS003,1,6,18,1,0,24.8,2683.0,0.22,1,5.0,7.1
R26,BUS003,3,5,13,1,0,29.6,2065.8,1.51,0,37.0,4.7
R45,BUS001,2,1,9,0,1,18.4,2929.9,4.23,1,69.8,12.42
R27C,BUS002,1,0,13,0,0,23.6,2724.9,2.82,0,36.8,7.19
R45,BUS004,2,4,15,0,0,21.2,2856.7,1.65,0,56.5,8.96
R27A,BUS003,1,2,15,0,0,18.0,1355.6,0.99,0,5.0,5.33
R27A,BUS001,1,5,22,1,0,35.5,1696.3,1.67,0,41.3,3.15
R27A,BUS005,3,3,9,0,1,3.0,1481.3,4.75,1,50.7,32.06
R45,BUS002,1,2,18,0,1,5.6,2443.1,5.16,0,48.5,27.75
R27C,BUS005,2,1,6,0,0,10.2,2916.3,1.99,0,5.0,17.42
R57,BUS002,3,5,9,1,0,30.4,1600.7,2.24,1,25.9,5.9
R26,BUS005,2,2,20,0,1,11.7,1431.8,5.19,0,59.0,9.88
R27A,BUS005,2,5,18,1,0,32.2,1448.9,1.98,0,52.8,4.96
R27C,BUS005,1,2,17,0,1,11.4,2156.1,5.17,1,56.7,14.55
R27A,BUS003,1,6,18,1,0,23.7,1474.0,1.01,0,38.0,4.75
R57,BUS002,2,4,16,0,0,26.9,2007.0,1.62,0,42.7,5.48
R26,BUS003,2,1,22,0,0,24.3,1730.0,0.77,0,47.2,5.38
R45,BUS002,2,4,13,0,0,34.9,1955.4,1.25,0,53.5,4.33
R27A,BUS001,1,4,7,0,0,23.3,1439.2,1.35,0,37.2,4.36
R26,BUS003,3,2,21,0,0,21.0,1644.4,0.53,1,42.4,5.57
R26,BUS005,1,6,22,1,0,26.0,1772.8,2.21,2,54.3,6.5
R26,BUS003,3,2,22,0,0,19.4,1704.0,0.84,0,29.6,6.05
R57,BUS005,2,6,13,1,0,27.4,1567.5,2.81,0,39.8,5.52
R45,BUS005,2,1,6,0,0,26.1,3376.3,0.61,0,31.3,7.78
R45,BUS003,2,5,21,1,0,25.3,2420.2,1.02,0,57.1,5.85
R27A,BUS003,1,1,9,0,1,15.6,1596.1,4.48,1,45.5,8.4
R57,BUS003,1,5,9,1,0,25.9,1999.5,2.71,0,37.4,5.45
R27A,BUS002,1,5,8,1,0,24.0,1016.3,1.66,0,35.5,3.19
R26,BUS005,1,2,18,0,1,7.5,1919.9,5.05,1,56.0,18.72
R27A,BUS002,2,1,22,0,0,19.5,1038.2,1.71,1,18.3,4.67
R26,BUS005,3,1,19,0,1,12.0,1365.8,4.53,0,79.1,8.63
R45,BUS002,2,1,19,0,1,15.1,2711.4,4.93,0,65.2,11.81
R45,BUS001,2,6,10,1,0,26.8,2743.1,1.1,0,37.0,6.97
R57,BUS004,2,0,13,0,0,20.6,1599.8,0.28,0,37.4,5.39
R27C,BUS003,2,3,16,0,0,21.9,2972.0,0.77,0,33.1,7.82
R27C,BUS001,2,1,19,0,1,16.7,2287.9,5.04,1,68.3,10.82
R27A,BUS005,1,2,21,0,0,17.2,1580.5,0.0,0,33.8,6.32
R45,BUS005,2,2,9,0,1,8.7,2695.6,5.85,0,67.7,20.36
R45,BUS004,1,3,17,0,1,13.5,3157.5,4.6,0,62.4,14.93
R45,BUS001,1,5,5,1,0,31.5,2613.7,1.61,0,7.3,5.22
R27C,BUS003,2,5,11,1,0,34.7,2444.1,1.89,0,22.7,5.17
R45,BUS005,1,3,7,0,0,18.6,2634.6,0.0,0,31.5,7.55
R45,BUS003,2,3,11,0,0,19.6,2613.7,0.8,0,47.2,8.16
R45,BUS003,2,2,21,0,0,19.4,2380.5,3.21,0,55.3,9.29
R57,BUS003,1,6,11,1,0,24.3,1265.1,1.34,0,24.6,3.61
R26,BUS003,1,5,17,1,0,22.1,1811.5,1.91,0,9.6,5.32
R45,BUS004,1,0,14,0,0,21.5,2974.6,2.25,0,29.8,10.27
R27A,BUS004,1,5,20,1,0,22.9,1651.6,2.24,0,35.9,4.6
R57,BUS001,2,0,14,0,0,27.3,2185.0,0.0,0,41.8,6.15
R45,BUS002,2,5,21,1,0,19.2,2825.6,2.16,1,6.1,9.89
R26,BUS003,1,0,21,0,0,14.9,1586.8,0.4,0,58.0,7.13
R27C,BUS001,2,0,15,0,0,19.5,2121.5,2.19,0,38.6,7.6
R45,BUS002,1,1,22,0,0,22.7,2266.1,2.13,0,40.3,6.67
R26,BUS001,1,5,13,1,0,26.5,1746.4,1.02,1,23.8,4.91
R26,BUS001,3,0,19,0,1,15.3,1528.1,6.34,0,85.4,8.25
R27A,BUS003,2,6,21,1,0,23.9,1388.0,0.0,0,45.4,3.22
R26,BUS003,3,3,12,0,0,12.8,2450.9,0.99,1,33.4,13.48
R27A,BUS004,3,3,13,0,0,19.2,1831.0,0.9,0,46.5,6.64
R57,BUS005,1,3,14,0,0,20.0,1719.2,1.86,2,29.4,7.37
R26,BUS002,3,5,21,1,0,28.6,1996.4,0.83,0,24.5,4.78
R45,BUS002,2,4,22,0,0,27.6,2798.4,1.58,0,44.0,7.0
R57,BUS005,1,1,22,0,0,19.7,1985.2,1.07,0,63.1,7.72
R57,BUS005,2,4,13,0,0,15.9,1334.6,1.37,0,47.4,4.92
R45,BUS002,2,3,13,0,0,22.6,2994.3,1.67,0,35.6,8.94
R27C,BUS005,1,2,6,0,0,22.7,2730.5,1.77,0,18.3,8.38
R57,BUS003,3,5,14,1,0,25.1,1444.8,1.12,0,44.5,3.87
R27C,BUS002,2,1,12,0,0,21.4,1747.2,2.09,0,34.8,5.42
R45,BUS004,2,0,20,0,1,5.7,1904.3,5.54,0,61.5,22.35
R26,BUS005,2,0,10,0,1,17.7,1561.5,6.03,0,63.9,8.3
R27A,BUS004,3,1,10,0,1,20.2,1707.2,4.82,1,81.1,7.84
R27A,BUS005,1,5,8,1,0,32.5,1850.7,1.53,1,39.9,4.41
R57,BUS005,1,0,7,0,0,22.2,1606.9,0.67,0,28.4,5.02
R27A,BUS005,1,6,14,1,0,28.5,1981.3,0.0,0,22.6,4.69
R57,BUS005,3,5,14,1,0,18.5,1703.3,2.07,0,41.8,6.1
R57,BUS005,3,2,22,0,0,18.2,1839.0,0.63,1,40.6,7.62
R57,BUS002,2,3,18,0,1,20.0,2260.1,5.22,0,107.3,9.77
R57,BUS001,1,5,10,1,0,26.1,1883.2,1.08,0,50.5,4.74
R26,BUS003,3,2,5,0,0,19.3,1731.1,1.81,1,33.6,7.44
R26,BUS002,2,5,14,1,0,26.5,1761.7,1.39,0,22.8,4.88
R26,BUS004,2,5,21,1,0,21.8,1602.7,2.71,0,50.4,5.33
R26,BUS003,1,1,6,0,0,22.2,1691.3,0.0,0,72.2,6.12
R45,BUS005,2,2,16,0,0,18.2,1965.2,1.87,0,10.6,6.36
R27C,BUS005,1,1,17,0,1,15.6,2656.8,4.61,2,72.1,13.88
R57,BUS004,1,5,10,1,0,28.7,1571.0,2.0,0,13.4,3.39
R27C,BUS005,2,2,20,0,1,16.4,2430.9,5.83,0,73.9,12.09
R57,BUS001,1,1,10,0,1,13.6,1738.0,6.85,0,58.2,10.97
R57,BUS004,2,3,16,0,0,22.2,1688.9,0.36,1,14.8,5.41
R27A,BUS004,2,5,5,1,0,24.9,1240.7,0.3,0,39.5,2.7
R57,BUS005,3,5,9,1,0,20.3,1559.3,0.43,0,41.6,4.26
R27C,BUS005,1,4,18,0,1,8.8,2027.3,5.05,1,46.8,15.88
R26,BUS002,3,2,8,0,1,11.2,1707.4,5.95,0,55.1,11.04
R27C,BUS004,1,5,15,1,0,24.4,2583.9,0.83,0,30.3,8.07
R27A,BUS002,3,2,22,0,0,24.0,2089.4,1.68,0,49.6,5.66
R27C,BUS005,1,3,5,0,0,16.1,3121.8,1.68,0,37.5,12.02
R26,BUS002,2,5,20,1,0,34.4,1916.0,1.12,0,41.8,4.46
R27C,BUS003,2,1,5,0,0,22.5,2838.0,2.1,0,43.0,8.32
R45,BUS002,1,2,21,0,0,21.6,3406.7,1.31,0,44.6,10.54
R26,BUS002,3,0,15,0,0,27.5,1903.8,1.88,0,82.7,6.01
R45,BUS004,2,4,14,0,0,11.8,2672.1,2.4,0,44.2,13.7
R27A,BUS004,3,3,21,0,0,22.9,2280.5,0.96,0,56.5,6.7
R27C,BUS005,1,0,17,0,1,19.0,2105.8,4.27,0,68.8,8.72
R27C,BUS001,2,5,13,1,0,29.1,2311.6,0.93,0,5.0,5.46
R27A,BUS001,1,4,14,0,0,29.4,1746.5,1.72,0,22.2,3.47
R27A,BUS002,3,0,22,0,0,9.0,2045.6,1.11,0,36.9,14.77
R57,BUS002,3,1,8,0,1,10.4,2061.1,4.42,1,68.4,13.51
R45,BUS005,2,6,19,1,0,26.5,2486.3,0.76,0,32.5,6.1
R27A,BUS005,2,2,19,0,1,3.6,1453.7,5.71,0,54.3,25.75
R57,BUS004,1,1,18,0,1,12.1,1336.2,4.54,1,63.9,9.33
R26,BUS002,1,5,10,1,0,21.3,2108.2,1.84,0,14.7,6.74
R26,BUS003,2,4,22,0,0,23.5,1543.5,2.19,0,38.7,4.25
R27C,BUS003,2,4,19,0,1,7.4,3009.6,3.79,0,54.3,26.52
R26,BUS004,1,1,16,0,0,13.5,2191.5,0.37,0,11.7,11.05
R27A,BUS001,2,5,16,1,0,23.9,1720.7,3.47,0,23.2,5.96
R27C,BUS005,1,3,13,0,0,19.3,2190.9,1.63,1,42.5,7.82
R27A,BUS002,2,0,19,0,1,10.0,1709.6,4.71,0,67.7,12.29
R27C,BUS001,1,2,8,0,1,7.7,2664.6,4.37,0,61.4,22.69
R26,BUS001,1,5,17,1,0,24.1,1223.5,2.92,1,35.4,4.97
R57,BUS005,2,4,16,0,0,27.7,1628.4,1.69,1,50.7,4.78
R57,BUS002,3,1,9,0,1,13.8,1425.9,7.01,1,59.5,9.43
R26,BUS004,3,2,17,0,1,17.3,2287.4,4.75,1,69.9,10.93
R45,BUS001,1,2,8,0,1,10.6,2692.0,5.78,0,71.7,16.48
R26,BUS005,1,4,15,0,0,25.4,1423.6,0.3,0,42.7,3.03
R26,BUS004,1,1,11,0,0,19.0,1801.0,2.95,1,37.0,7.47
R26,BUS005,1,3,9,0,1,17.3,1827.0,4.72,1,75.0,8.92
R27C,BUS003,1,4,15,0,0,22.8,2515.0,0.64,0,45.9,6.82
R27A,BUS005,1,2,22,0,0,18.4,1677.7,1.6,0,43.8,5.65
R26,BUS004,1,3,8,0,1,12.9,1622.7,5.5,1,36.2,10.36
R26,BUS004,3,0,11,0,0,20.7,1474.8,0.17,0,48.9,5.77
R27A,BUS001,1,2,5,0,0,22.3,1929.4,0.81,0,29.2,4.61
R26,BUS003,1,6,14,1,0,20.2,2178.8,0.7,0,58.5,5.98
R57,BUS003,3,1,16,0,0,19.7,2024.3,0.75,0,15.7,5.52
R26,BUS002,2,6,21,1,0,34.9,2079.4,2.28,1,41.1,5.61
R27A,BUS003,2,0,9,0,1,14.3,2009.4,5.55,0,47.4,11.31
R27A,BUS004,2,0,11,0,0,16.7,1561.0,0.32,0,48.8,5.08
R57,BUS002,3,6,13,1,0,33.5,1412.5,0.66,0,73.8,3.88
